vd_mesadesc,vd_localizacao,itm,trn,trn_desc,prefixo,tipo,tipovenda,ano,mes,trn_dtgerencial,usr_lancou,prd,prd_desc,grp_desc,loc_desc,qtd,desconto,valorfinal,custo,itm_obs,comandaorigem,itemorigem
Insumo,,104,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,430,[IN] Frango a Passarinho Kg,Insumos,,"0,6",,,"9,0504",v125610.vi2(p69).pi1(p430),1763,Frango a Passarinho
Insumo,,105,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,430,[IN] Frango a Passarinho Kg,Insumos,,"0,6",,,"9,0504",v125665.vi3(p69).pi1(p430),1504,Frango a Passarinho
Insumo,,106,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125644.vi2(p86).pi1(p448),1776,Água sem Gás 500ml
Insumo,,107,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125712.vi3(p85).pi1(p447),1638,Água com Gás 500ml
Insumo,,108,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,448,[IN] Água sem gás 500ml,Insumos,,3,,,"3,9162",v125618.vi1(p86).pi1(p448),1768,Água sem Gás 500ml
Insumo,,109,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125625.vi1(p85).pi1(p447),1785,Água com Gás 500ml
Insumo,,110,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,387,Garrafa Vodka Smirnoff,Garrafas,Shot e Dose,"0,1",,,"3,25",v125631.vi3(p206).pi1(p387),1790,Dose Vodka Smirnoff
Insumo,,111,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125622.vi5(p86).pi1(p448),1758,Água sem Gás 500ml
Insumo,,112,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125657.vi1(p121).pi1(p441),1745,Spaten 600ml
Insumo,,113,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,453,[IN] Corona Extra 600ml,Insumos,,1,,,9,v125728.vi1(p219).pi1(p453),1655,Corona 600mL
Insumo,,114,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,441,[IN] Spaten 600ml,Insumos,,4,,,"28,7916",v125739.vi1(p319).pi1(p441),1667,Baldinho Spaten 4 Un. 600ml
Insumo,,115,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125712.vi4(p85).pi1(p447),1638,Água com Gás 500ml
Insumo,,116,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125731.vi3(p85).pi1(p447),1658,Água com Gás 500ml
Insumo,,117,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,466,[IN] Original 600ml,Insumos,,3,,,"21,7158",v125565.vi13(p109).pi1(p466),1594,Original 600ml
Insumo,,118,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125603.vi5(p85).pi1(p447),1755,Água com Gás 500ml
Insumo,,119,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125635.vi4(p85).pi1(p447),1775,Água com Gás 500ml
Insumo,,120,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125530.vi2(p86).pi1(p448),1558,Água sem Gás 500ml
Insumo,,121,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125691.vi1(p105).pi1(p446),1616,Guaraná Antártica Lata
Insumo,,122,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125554.vi6(p86).pi1(p448),1701,Água sem Gás 500ml
Insumo,,123,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125610.vi4(p105).pi1(p446),1763,Guaraná Antártica Lata
Insumo,,124,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125587.vi5(p86).pi1(p448),1571,Água sem Gás 500ml
Insumo,,125,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,453,[IN] Corona Extra 600ml,Insumos,,1,,,9,v125661.vi2(p219).pi1(p453),1750,Corona 600mL
Insumo,,126,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125594.vi6(p86).pi1(p448),1577,Água sem Gás 500ml
Insumo,,127,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125682.vi3(p86).pi1(p448),1614,Água sem Gás 500ml
Insumo,,128,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125682.vi4(p85).pi1(p447),1614,Água com Gás 500ml
Insumo,,129,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,463,[IN] Corona Zero 330ml LN,Insumos,,1,,,"6,1468",v125579.vi1(p141).pi1(p463),1563,Corona Zero 330ml
Insumo,,130,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125630.vi1(p85).pi1(p447),1789,Água com Gás 500ml
Insumo,,131,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125721.vi1(p85).pi1(p447),1647,Água com Gás 500ml
Insumo,,132,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125720.vi1(p85).pi1(p447),1646,Água com Gás 500ml
Insumo,,133,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,454,[IN] Original 300ml,Insumos,,3,,,"8,9283",v125615.vi3(p278).pi1(p454),1766,Original 300ml
Insumo,,134,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,387,Garrafa Vodka Smirnoff,Garrafas,Shot e Dose,"0,1",,,"3,25",v125631.vi6(p206).pi1(p387),1790,Dose Vodka Smirnoff
Insumo,,135,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125679.vi5(p120).pi1(p456),1603,Spaten 330ml
Insumo,,136,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125766.vi5(p105).pi1(p446),X Nato,Guaraná Antártica Lata
Insumo,,137,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125754.vi2(p105).pi1(p446),X Paulo Victor,Guaraná Antártica Lata
Insumo,,138,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,454,[IN] Original 300ml,Insumos,,6,,,"17,8566",v125578.vi21(p279).pi1(p454),X- Banda SDR,Baldinho com 6 Original 300ml
Insumo,,139,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125627.vi4(p85).pi1(p447),1787,
Insumo,,140,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,466,[IN] Original 600ml,Insumos,,1,,,"7,2386",v125700.vi2(p109).pi1(p466),1625,Original 600ml
Insumo,,141,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125763.vi1(p85).pi1(p447),1683,Água com Gás 500ml
Insumo,,142,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125761.vi2(p85).pi1(p447),1682,Água com Gás 500ml
Insumo,,143,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,453,[IN] Corona Extra 600ml,Insumos,,1,,,9,v125728.vi4(p219).pi1(p453),1655,Corona 600mL
Insumo,,144,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125560.vi3(p102).pi1(p445),1590,Corona 330ml
Insumo,,145,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125717.vi3(p86).pi1(p448),1643,Água sem Gás 500ml
Insumo,,146,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125560.vi4(p86).pi1(p448),1590,Água sem Gás 500ml
Insumo,,147,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125655.vi2(p121).pi1(p441),1744,Spaten 600ml
Insumo,,148,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125698.vi2(p86).pi1(p448),1622,Água sem Gás 500ml
Insumo,,149,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125683.vi2(p318).pi1(p466),1607,Baldinho Original 4Un. 600ml
Insumo,,150,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,453,[IN] Corona Extra 600ml,Insumos,,4,,,36,v125662.vi1(p320).pi1(p453),1507,Baldinho Corona 4 Un. 600ml
Insumo,,151,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,466,[IN] Original 600ml,Insumos,,4,,,"28,9544",v125770.vi2(p318).pi1(p466),1684,Baldinho Original 4Un. 600ml
Insumo,,152,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,453,[IN] Corona Extra 600ml,Insumos,,1,,,9,v125662.vi2(p219).pi1(p453),1507,Corona 600mL
Insumo,,153,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,454,[IN] Original 300ml,Insumos,,1,,,"2,9761",v125578.vi22(p278).pi1(p454),X- Banda SDR,Original 300ml
Insumo,,154,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125560.vi5(p102).pi1(p445),1590,Corona 330ml
Insumo,,155,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,441,[IN] Spaten 600ml,Insumos,,4,,,"28,7916",v125741.vi1(p319).pi1(p441),1668,Baldinho Spaten 4 Un. 600ml
Insumo,,156,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Andreia,446,[IN] Guaraná Antártica 350ml,Insumos,,4,,,"9,9124",v125783.vi1(p105).pi1(p446),X slu,Guaraná Antártica Lata
Insumo,,157,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,457,[IN] Stella Artois 600ml,Insumos,,4,,,"30,172",v125570.vi2(p125).pi1(p457),xdiego,Baldinho Stella Artois 4Un. 600mL
Insumo,,158,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125700.vi3(p121).pi1(p441),1625,Spaten 600ml
Insumo,,159,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,448,[IN] Água sem gás 500ml,Insumos,,2,,,"2,6108",v125728.vi5(p86).pi1(p448),1655,Água sem Gás 500ml
Insumo,,160,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125634.vi2(p85).pi1(p447),1774,Água com Gás 500ml
Insumo,,161,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125644.vi3(p86).pi1(p448),1776,Água sem Gás 500ml
Insumo,,162,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125740.vi3(p86).pi1(p448),1666,Água sem Gás 500ml
Insumo,,163,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125657.vi2(p121).pi1(p441),1745,Spaten 600ml
Insumo,,164,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,387,Garrafa Vodka Smirnoff,Garrafas,Shot e Dose,"0,1",,,"3,25",v125631.vi7(p206).pi1(p387),1790,Dose Vodka Smirnoff
Insumo,,165,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125665.vi7(p85).pi1(p447),1504,Água com Gás 500ml
Insumo,,166,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125665.vi6(p86).pi1(p448),1504,Água sem Gás 500ml
Insumo,,167,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125712.vi5(p86).pi1(p448),1638,Água sem Gás 500ml
Insumo,,168,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125586.vi4(p86).pi1(p448),1570,Água sem Gás 500ml
Insumo,,169,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125554.vi8(p105).pi1(p446),1701,Guaraná Antártica Lata
Insumo,,170,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125554.vi9(p86).pi1(p448),1701,Água sem Gás 500ml
Insumo,,171,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,448,[IN] Água sem gás 500ml,Insumos,,2,,,"2,6108",v125597.vi2(p86).pi1(p448),1578,Água sem Gás 500ml
Insumo,,172,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Phelipe,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125684.vi2(p86).pi1(p448),1609,Água sem Gás 500ml
Insumo,,173,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,387,Garrafa Vodka Smirnoff,Garrafas,Shot e Dose,"0,05",,,"1,625",v125741.vi3(p206).pi1(p387),1668,Dose Vodka Smirnoff
Insumo,,174,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,1,,,"2,4345",v125790.vi2(p112).pi1(p449),X-Aglicio,Pepsi Black 350ml
Insumo,,175,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Marra,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125785.vi1(p85).pi1(p447),1703,Água com Gás 500ml
Insumo,,176,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125578.vi23(p382).pi1(p447),X- Banda SDR,Água com gás Banda
Insumo,,177,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125796.vi1(p85).pi1(p447),1711,Água com Gás 500ml
Insumo,,178,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,482,[IN] Beats GT 269ml LN,Insumos,,1,,,"6,79",v125796.vi2(p225).pi1(p482),1711,Beats GT 269ml LN
Insumo,,179,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,387,Garrafa Vodka Smirnoff,Garrafas,Shot e Dose,"0,1",,,"3,25",v125631.vi9(p206).pi1(p387),1790,Dose Vodka Smirnoff
Insumo,,180,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,466,[IN] Original 600ml,Insumos,,1,,,"7,2386",v125718.vi1(p109).pi1(p466),1644,Original 600ml
Insumo,,181,271,,,Insumo,Interna,2025,2025-12,2025-12-15,L.Almeida,466,[IN] Original 600ml,Insumos,,2,,,"14,4772",v125565.vi14(p109).pi1(p466),1594,Original 600ml
Insumo,,182,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125799.vi1(p102).pi1(p445),176,Corona 330ml
Insumo,,183,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125760.vi4(p86).pi1(p448),1681,Água sem Gás 500ml
Insumo,,184,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125800.vi1(p102).pi1(p445),178,Corona 330ml
Insumo,,185,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125680.vi4(p86).pi1(p448),1605,Água sem Gás 500ml
Insumo,,186,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125644.vi4(p86).pi1(p448),1776,Água sem Gás 500ml
Insumo,,187,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125638.vi2(p86).pi1(p448),1779,Água sem Gás 500ml
Insumo,,188,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Aglicio,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125666.vi5(p85).pi1(p447),1505,
Insumo,,189,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,447,[IN] Água com gás 500ml,Insumos,,1,,,"1,5",v125804.vi2(p85).pi1(p447),173,Água com Gás 500ml
Insumo,,190,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Thaylson,448,[IN] Água sem gás 500ml,Insumos,,1,,,"1,3054",v125609.vi4(p86).pi1(p448),1772,Água sem Gás 500ml
Insumo,,191,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,482,[IN] Beats GT 269ml LN,Insumos,,1,,,"6,79",v125796.vi3(p225).pi1(p482),1711,Beats GT 269ml LN
Insumo,,192,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125812.vi4(p105).pi1(p446),X Thiago,Guaraná Antártica Lata
Insumo,,193,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Wendel,445,[IN] Corona Extra 330ml LN,Insumos,,1,,,"5,9683",v125816.vi1(p102).pi1(p445),185,Corona 330ml
Insumo,,194,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,441,[IN] Spaten 600ml,Insumos,,1,,,"7,1979",v125743.vi1(p121).pi1(p441),1670,Spaten 600ml
Insumo,,195,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,449,[IN] Ref. Pepsi Zero 350ml LT,Insumos,,7,,,"17,0415",v125578.vi26(p112).pi1(p449),X- Banda SDR,Pepsi Black 350ml
Insumo,,196,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125680.vi6(p122).pi1(p452),1605,Stella Artois 330ml Pure Gold
Insumo,,197,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,452,[IN] Stella Artois Pure Gold 330ml LN,Insumos,,1,,,"5,6975",v125680.vi5(p122).pi1(p452),1605,Stella Artois 330ml Pure Gold
Insumo,,198,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Douglas,482,[IN] Beats GT 269ml LN,Insumos,,1,,,"6,79",v125796.vi4(p225).pi1(p482),1711,Beats GT 269ml LN
Insumo,,199,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Debora,456,[IN] Spaten 330ml LN,Insumos,,1,,,"4,9235",v125718.vi2(p120).pi1(p456),1644,Spaten 330ml
Insumo,,200,271,,,Insumo,Interna,2025,2025-12,2025-12-15,Salles,446,[IN] Guaraná Antártica 350ml,Insumos,,1,,,"2,4781",v125819.vi1(p105).pi1(p446),191,Guaraná Antártica Lata
Insumo,,201,271,,,Insumo,Interna,2025,2025-12,2025-12-15,anamartins,448,[IN] Água sem gás 500ml,Insumos,,6,,,"7,8324",v125754.vi3(p381).pi1(p448),X Paulo Victor,[Banda] Água sem gás
1818,,1,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1818,,2,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,C6,,
1818,,3,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6|Copo com gelo|Laranja,,
1818,,4,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6|Copo com gelo|Laranja,1546,
1818,,5,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,286,[HH] Frango a Passarinho,Happy Hour,Cozinha 2,1,,"54,95","15,084",C6,,
1818,,6,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,287,[HH] Croquete de Carne 8un,Happy Hour,Cozinha 2,1,,"39,95",,C6,,
1818,,7,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,cliente Rubens camisa 1 copo,,
1818,,8,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,623,[DD] Alcione,Dose Dupla,Montados,1,,"23,95",,MesaC6 cliente pabline,,
1818,,9,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,222,Soda Limonada,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,539",mesa C6 cliente Luiz augusto|Copo com gelo|Limão Rodela,,
1818,,10,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",Cliente Luiz mesa C6|Copo com gelo|Laranja,,
1818,,11,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,288,[HH] Isca de Peixe Empanado,Happy Hour,Cozinha 2,1,,"64,95",,mesa C6 Pabline,,
1818,,12,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,C 5,,
1818,,13,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,105,Guaraná Antártica Lata,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,478",C5|Laranja|Copo com gelo,,
1818,,14,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,,,
1818,,15,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,327,Stella Artois 600ml,Cervejas,Bar,1,,"19,95",,C6 final da mesa,,
1818,,16,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,379,[HH] Porção de Pastel de Misto,Happy Hour,Cozinha 2,1,,"39,95",,C6 final da mesa,,
1818,,17,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,105,Guaraná Antártica Lata,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,478",C6 final da mesa|Copo com gelo|Laranja,,
1818,,18,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,411,Parmegiana de Filé,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 2,1,,"79,95",,C6 final da mesa,,
1818,,19,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,65,Filé com Gorgonzola,Pratos Para Compartilhar - P/ 4 Pessoas,Cozinha 1,1,,"139,95",,C6 final da mesa,,
1818,,20,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6 final da mesa|Copo com gelo|Laranja,,
1818,,21,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,74,Torresmo de Banda,Pratos Individuais,Cozinha 2,1,,"29,9",,C5 início da mesa mulher blazer branco,,
1818,,22,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,118,Red Bull Zero 250ml,Bebidas Não Alcoólicas,Bar,1,,"15,95","7,65",C6 mulher jaqueta vermelho|Tradicional,,
1818,,23,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,207,Dose Whisky JW Black Label,Doses,Shot e Dose,1,,"27,95",,C6,,
1818,,24,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",C6 final da mesa|Copo com gelo|Limão Rodela,,
1818,,25,271,,,venda integral,,2025,2025-12,2025-12-15,Wendel,380,[HH] Porção de Pastel de Queijo,Happy Hour,Cozinha 2,1,,"39,95",,Mesa C6 cliente Edmilson,,
1818,,27,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435",Copo com gelo,,
1818,,28,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,106,Guaraná Zero 350mL,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,055",C6 final da mesa|Copo com gelo|Laranja,,
1818,,29,271,,,venda integral,,2025,2025-12,2025-12-15,Phelipe,85,Água com Gás 500ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","1,5",C6 rapaz calça negue em pé,,
1818,,30,271,,,venda integral,,2025,2025-12,2025-12-15,Douglas,653,[DD] Limoncello Spritz,Dose Dupla,Montados,1,,"33,95",,Priscila,,
1818,,32,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,597,[DD] Original 300ml,Dose Dupla,Bar,3,,"38,85",,C6,,
1818,,33,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,119,Red Bull Tropical 250ml,Bebidas Não Alcoólicas,Bar,1,,"15,95","8,04",C6|Copo com gelo,,
1818,,34,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,679,Dose Ketel One,Doses,Shot e Dose,1,,"23,95",,,,
1818,,35,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,356,Cosmopolitan,Drinks Classicos,Batidos,1,,"32,9",,Emili,,
1818,,36,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,102,Corona 330ml,Cervejas,Bar,1,,"14,95","5,968",C6 Ingrid,,
1818,,37,271,,,venda integral,,2025,2025-12,2025-12-15,Marra,554,[DD] Cosmopolitan,Dose Dupla,Batidos,1,,"32,9",,Emili C6,,
1818,,38,271,,,venda integral,,2025,2025-12,2025-12-15,L.Almeida,112,Pepsi Black 350ml,Bebidas Não Alcoólicas,Bar,1,,"7,95","2,435",C5 homem de blusa azul claro|Copo com gelo|Limão Rodela,,
