fatporahora 31.01

vd_dtgerencial	dds	dia	hora	qtd	valor
2025-07-31	5	Thursday	17:00	7	=10837/100
2025-07-31	5	Thursday	18:00	53	=78904/100
2025-07-31	5	Thursday	19:00	311	=485702/100
2025-07-31	5	Thursday	20:00	=31185/100	=309189/100
2025-07-31	5	Thursday	21:00	=38435/100	=520005/100
2025-07-31	5	Thursday	22:00	271	=228428/100
2025-07-31	5	Thursday	23:00	153	=140917/100
2025-07-31	5	Thursday	24:00	83	=40971/100
2025-07-31	5	Thursday	25:00	7	=1395/100

analítico 31.01

vd_mesadesc	vd_localizacao	itm	trn	trn_desc	prefixo	tipo	tipovenda	ano	mes	trn_dtgerencial	usr_lancou	prd	prd_desc	grp_desc	loc_desc	qtd	desconto	valorfinal	custo	itm_obs	comandaorigem	itemorigem
Happy Hour	[HH] Spaten 600mL	0552		3	2025-07-31T19:54:17-0300			2025-07-31T19:55:31-0300			74				157		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Cervejas	Spaten 600ml	0552		4	2025-07-31T21:52:37-0300			2025-07-31T21:53:12-0300			35				121		Bar	Kamilla	Kamilla		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Happy Hour	[HH] Filé Mignon na chapa com Queijo Mussarela	0551		1	2025-07-31T19:23:28-0300	2025-07-31T19:25:30-0300	2025-07-31T19:44:27-0300	2025-07-31T19:47:05-0300	122	1259	1417	1137	1295	158	290		Cozinha 1	Marra	Marra	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Guaraná Zero Lata	0551		3	2025-07-31T19:52:14-0300			2025-07-31T19:53:12-0300			58				106		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Original 600ml	0553		1	2025-07-31T19:33:31-0300			2025-07-31T19:34:58-0300			87				109		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Baldes	[HH] Baldinho 6 Original 300mL	0553		2	2025-07-31T19:55:56-0300			2025-07-31T20:01:59-0300			363				239		Baldes	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Baldes	[HH] Baldinho 6 Original 300mL	0553		3	2025-07-31T20:34:28-0300			2025-07-31T20:34:39-0300			11				239		Bar	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Baldinho com 6 Original 300ml	0553		4	2025-07-31T21:46:15-0300			2025-07-31T21:49:29-0300			194				279		Baldes	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Happy Hour	[HH] Rei Momo	0554		1	2025-07-31T19:28:42-0300			2025-07-31T19:30:46-0300			124				160		Preshh	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Isca de Peixe Empanado	0554		2	2025-07-31T19:30:02-0300	2025-07-31T19:33:44-0300	2025-07-31T19:48:14-0300	2025-07-31T19:48:45-0300	222	1092	1123	870	901	31	288		Cozinha 2	Simão	Simão	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Rei Momo	0554		3	2025-07-31T19:50:30-0300			2025-07-31T19:54:04-0300			214				160		Preshh	Kauan	Kauan		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Morango	0554		4	2025-07-31T19:59:00-0300			2025-07-31T20:05:52-0300			412				271		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
	Adicional Molho	0554		5	2025-07-31T20:17:26-0300	2025-07-31T20:19:34-0300	2025-07-31T20:20:49-0300	2025-07-31T20:21:39-0300	128	203	253	75	125	50	140		Cozinha 2	Marra	Marra	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Happy Hour	[HH] Moscow Mule	0555		1	2025-07-31T19:29:00-0300			2025-07-31T19:30:46-0300			106				159		Montados	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Moscow Mule	0555		2	2025-07-31T19:50:43-0300			2025-07-31T19:54:04-0300			201				159		Montados	Kauan	Kauan		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Morango	0555		3	2025-07-31T19:59:13-0300			2025-07-31T20:05:52-0300			399				271		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Drinks Classicos	Caipiroska Morango	0555		4	2025-07-31T20:52:32-0300			2025-07-31T20:57:27-0300			295				270		Montados	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Drinks Classicos	Caipirinha Morango	0555		5	2025-07-31T21:33:50-0300			2025-07-31T21:37:22-0300			212				269		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	21:00	2
Pratos Individuais	Quibe do Calaf	0556		1	2025-07-31T19:41:15-0300	2025-07-31T19:41:25-0300	2025-07-31T19:55:00-0300	2025-07-31T19:58:44-0300	10	825	1049	815	1039	224	80		Cozinha 2	Matheus A	Matheus A	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Sanduíches	Classiquinho	0556		3	2025-07-31T20:18:23-0300	2025-07-31T20:19:35-0300	2025-07-31T20:41:35-0300	2025-07-31T20:43:57-0300	72	1392	1534	1320	1462	142	373		Cozinha 1	Matheus A	Matheus A	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Baldes	Baldinho Spaten 4 Un. 600ml	0556		4	2025-07-31T21:05:19-0300			2025-07-31T21:06:47-0300			88				319		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Baldes	[HH] Baldinho Spaten 4 .Un	0556		6	2025-07-31T22:43:00-0300			2025-07-31T22:43:21-0300			21				299		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Happy Hour	[HH] Isca de Peixe Empanado	0557		1	2025-07-31T19:37:59-0300	2025-07-31T19:40:34-0300	2025-07-31T19:52:43-0300	2025-07-31T19:53:17-0300	155	884	918	729	763	34	288		Cozinha 2	Igor	Igor	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Soda Limonada	0557		2	2025-07-31T20:01:14-0300			2025-07-31T20:06:50-0300			336				222		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Original 600ml	0557		3	2025-07-31T21:53:18-0300			2025-07-31T21:54:09-0300			51				109		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Happy Hour	[HH] Spaten 600mL	0559		1	2025-07-31T19:30:22-0300			2025-07-31T19:30:56-0300			34				157		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Moscow Mule	0562		1	2025-07-31T19:30:47-0300			2025-07-31T19:32:45-0300			118				159		Montados	Kauan	Kauan		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Moscow Mule	0562		2	2025-07-31T19:41:52-0300			2025-07-31T19:46:48-0300			296				159		Montados	Kauan	Kauan		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Prontas	Beats Senses 269ml LN	0562		3	2025-07-31T20:30:35-0300			2025-07-31T20:31:10-0300			35				90		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Happy Hour	[HH] Moscow Mule	0560		1	2025-07-31T19:40:31-0300			2025-07-31T19:42:43-0300			132				159		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Rei Momo	0560		2	2025-07-31T19:40:40-0300			2025-07-31T19:42:43-0300			123				160		Preshh	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Baldes	[HH] Baldinho Spaten 4 .Un	0560		3	2025-07-31T19:58:32-0300			2025-07-31T20:04:15-0300			343				299		Baldes	Francisco	Francisco		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Água com Gás 500ml	0561		1	2025-07-31T20:56:26-0300			2025-07-31T20:56:37-0300			11				85		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Bebidas Não Alcoólicas	Água com Gás 500ml	0563		1	2025-07-31T19:33:54-0300			2025-07-31T19:34:59-0300			65				85		Bar	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Sanduíches	Ordi Burguer	0563		2	2025-07-31T22:27:14-0300	2025-07-31T22:27:24-0300	2025-07-31T22:44:53-0300	2025-07-31T22:45:47-0300	10	1059	1113	1049	1103	54	371		Cozinha 1	Francisco	Francisco	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Bebidas Não Alcoólicas	Guaraná Zero Lata	0563		3	2025-07-31T22:27:52-0300			2025-07-31T22:30:09-0300			137				106		Bar	Francisco	Francisco		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Happy Hour	[HH] Croquete de Carne 8un	0564		1	2025-07-31T19:59:22-0300	2025-07-31T19:59:34-0300	2025-07-31T20:31:51-0300	2025-07-31T20:35:26-0300	12	1949	2164	1937	2152	215	287		Cozinha 2	Simão	Simão	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Morango	0565		1	2025-07-31T19:34:09-0300			2025-07-31T19:37:04-0300			175				271		Montados	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Morango	0565		3	2025-07-31T20:08:56-0300			2025-07-31T20:13:13-0300			257				271		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Patagônia Bohemian Pilsener 740ml	0565		5	2025-07-31T20:50:01-0300			2025-07-31T20:51:15-0300			74				151		Bar	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Patagônia Bohemian Pilsener 740ml	0565		6	2025-07-31T21:38:59-0300			2025-07-31T21:39:15-0300			16				151		Bar	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Happy Hour	[HH] Caipirinha Limão 	0566		1	2025-07-31T19:34:25-0300			2025-07-31T19:37:04-0300			159				158		Montados	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Morango	0566		3	2025-07-31T20:08:33-0300			2025-07-31T20:11:35-0300			182				271		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Patagônia Bohemian Pilsener 740ml	0566		5	2025-07-31T22:40:21-0300			2025-07-31T22:41:03-0300			42				151		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Happy Hour	[HH] Croquete de Carne 8un	0567		1	2025-07-31T19:38:19-0300	2025-07-31T19:40:35-0300	2025-07-31T19:44:16-0300	2025-07-31T19:45:46-0300	136	357	447	221	311	90	287		Cozinha 2	Marra	Marra	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Chopp Brahma 400ml	0567		2	2025-07-31T19:38:19-0300			2025-07-31T19:39:09-0300			50				98		Chopp	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Limão 	0567		3	2025-07-31T19:56:42-0300			2025-07-31T19:59:57-0300			195				158		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Água sem Gás 500ml	0567		4	2025-07-31T19:57:22-0300			2025-07-31T19:59:38-0300			136				86		Bar	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Corona Zero 330ml	0569		1	2025-07-31T19:37:49-0300			2025-07-31T19:38:50-0300			61				141		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Corona Zero 330ml	0569		2	2025-07-31T20:36:38-0300			2025-07-31T20:37:13-0300			35				141		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Bebidas Não Alcoólicas	Água sem Gás 500ml	0569		3	2025-07-31T20:57:33-0300			2025-07-31T21:00:28-0300			175				86		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Drinks Classicos	Aperol Spritz	0568		1	2025-07-31T19:38:45-0300			2025-07-31T19:39:46-0300			61				23		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Frango a Passarinho	0568		2	2025-07-31T19:58:05-0300	2025-07-31T19:59:15-0300	2025-07-31T20:15:03-0300	2025-07-31T20:16:30-0300	70	1018	1105	948	1035	87	286		Cozinha 2	Igor	Igor	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Limão 	0568		3	2025-07-31T19:58:18-0300			2025-07-31T19:59:57-0300			99				158		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Happy Hour	[HH] Moscow Mule	0568		4	2025-07-31T19:58:28-0300			2025-07-31T20:01:54-0300			206				159		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Venda Volante	[VV] Dose Don Luiz	0568		5	2025-07-31T21:07:39-0300			2025-08-01T01:41:26-0300			16427				369		Venda Volante	Simão	Simão		Luan				2025	2025-07	2025-07-31	5	Thursday	21:00	2
Bebidas Não Alcoólicas	Água sem Gás 500ml	0568		6	2025-07-31T21:48:11-0300			2025-07-31T21:49:03-0300			52				86		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Corona Zero 330ml	0568		7	2025-07-31T21:48:27-0300			2025-07-31T21:49:04-0300			37				141		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Stella Artois 330ml Pure Gold	0568		8	2025-07-31T21:48:44-0300			2025-07-31T21:49:05-0300			21				122		Bar	Matheus A	Matheus A		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Bebidas Não Alcoólicas	Água com Gás 500ml	0568		9	2025-07-31T22:58:31-0300			2025-07-31T22:59:10-0300			39				85		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	2
Happy Hour	[HH] Caipirinha Limão 	0570		1	2025-07-31T19:40:14-0300			2025-07-31T19:42:43-0300			149				158		Montados	Nayara	Nayara		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Porção de Pastel de Queijo	0570		2	2025-07-31T19:40:36-0300	2025-07-31T19:40:42-0300	2025-07-31T19:55:28-0300	2025-07-31T19:58:38-0300	6	892	1082	886	1076	190	380		Cozinha 2	Nayara	Nayara	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Limão 	0570		3	2025-07-31T19:53:43-0300			2025-07-31T19:55:34-0300			111				158		Montados	Kamilla	Kamilla		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Sanduíches	ClassiCão	0571		1	2025-07-31T19:57:38-0300	2025-07-31T19:59:14-0300	2025-07-31T20:21:08-0300	2025-07-31T20:22:44-0300	96	1410	1506	1314	1410	96	372		Cozinha 1	Simão	Simão	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Guaraná Zero Lata	0571		2	2025-07-31T20:41:57-0300			2025-07-31T20:42:53-0300			56				106		Bar	Nayara	Nayara		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Baldes	[HH] Baldinho 6 Original 300mL	0572		1	2025-07-31T19:56:32-0300			2025-07-31T20:06:01-0300			569				239		Baldes	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Sanduíches	ClassiCão	0572		2	2025-07-31T19:59:54-0300	2025-07-31T20:08:55-0300	2025-07-31T20:21:09-0300	2025-07-31T20:23:11-0300	541	1275	1397	734	856	122	372		Cozinha 1	Simão	Simão	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Pepsi Black 350ml	0572		3	2025-07-31T21:47:56-0300			2025-07-31T21:49:01-0300			65				112		Bar	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Happy Hour	[HH] Pão com filé mignon	0573		1	2025-07-31T19:41:42-0300	2025-07-31T19:42:53-0300	2025-07-31T19:57:33-0300	2025-07-31T19:58:47-0300	71	951	1025	880	954	74	291		Cozinha 1	Kauan	Kauan	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Original 600ml	0573		2	2025-07-31T19:41:42-0300			2025-07-31T19:42:27-0300			45				109		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Cervejas	Baldinho Original 4Un. 600ml	0573		3	2025-07-31T20:05:05-0300			2025-07-31T20:09:57-0300			292				318		Baldes	Igor	Igor		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Happy Hour	[HH] Pão com filé mignon	0574		1	2025-07-31T19:52:42-0300	2025-07-31T19:55:25-0300	2025-07-31T20:07:35-0300	2025-07-31T20:08:54-0300	163	893	972	730	809	79	291		Cozinha 1	Kauan	Kauan	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Spaten 600mL	0574		2	2025-07-31T19:53:59-0300			2025-07-31T19:55:27-0300			88				157		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Bebidas Não Alcoólicas	Soda Limonada	0574		3	2025-07-31T19:54:39-0300			2025-07-31T19:55:31-0300			52				222		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Drinks Autorais	Cerrado Vermelho	0576		1	2025-07-31T19:46:12-0300			2025-07-31T19:49:38-0300			206				43		Batidos	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Limão 	0576		2	2025-07-31T19:57:45-0300			2025-07-31T19:59:57-0300			132				158		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Drinks Classicos	Caipirinha Morango	0576		3	2025-07-31T20:25:34-0300			2025-07-31T20:27:35-0300			121				269		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Stella Artois 330ml Pure Gold	0576		4	2025-07-31T20:48:20-0300			2025-07-31T20:48:38-0300			18				122		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Stella Artois 330ml Pure Gold	0576		5	2025-07-31T21:07:14-0300			2025-07-31T21:07:45-0300			31				122		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Stella Artois 330ml Pure Gold	0576		6	2025-07-31T21:39:53-0300			2025-07-31T21:40:03-0300			10				122		Bar	Simão	Simão		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Stella Artois 330ml Pure Gold	0576		7	2025-07-31T22:11:07-0300			2025-07-31T22:11:57-0300			50				122		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Bebidas Não Alcoólicas	Água sem Gás 500ml	0576		8	2025-07-31T22:11:15-0300			2025-07-31T22:11:57-0300			42				86		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Drinks Classicos	Negroni	0577		1	2025-07-31T19:46:35-0300			2025-07-31T19:49:37-0300			182				21		Mexido	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Porção de Pastel de Misto	0578		1	2025-07-31T19:49:31-0300	2025-07-31T19:51:02-0300	2025-07-31T19:56:49-0300	2025-07-31T19:58:55-0300	91	438	564	347	473	126	379		Cozinha 2	Nayara	Nayara	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Baldes	[HH] Baldinho 6 Original 300mL	0579		1	2025-07-31T20:00:12-0300			2025-07-31T20:00:50-0300			38				239		Bar	Pedro Henrique 	Pedro Henrique 		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Spaten 600ml	0580		1	2025-07-31T22:12:33-0300			2025-07-31T22:13:25-0300			52				121		Bar	Kauan	Kauan		cerva				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Baldes	[HH] Baldinho Spaten 4 .Un	0583		1	2025-07-31T19:45:36-0300			2025-07-31T19:47:53-0300			137				299		Baldes	Francisco	Francisco		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Baldes	Baldinho Spaten 4 Un. 600ml	0583		2	2025-07-31T21:53:01-0300			2025-07-31T21:54:09-0300			68				319		Bar	Kamilla	Kamilla		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Baldes	[HH] Baldinho Spaten 4 .Un	0582		1	2025-07-31T19:46:51-0300			2025-07-31T19:47:54-0300			63				299		Baldes	Francisco	Francisco		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Filé Mignon na chapa com Queijo Mussarela	0582		2	2025-07-31T19:47:23-0300	2025-07-31T19:48:19-0300	2025-07-31T19:57:32-0300	2025-07-31T20:16:47-0300	56	609	1764	553	1708	1155	290		Cozinha 1	Francisco	Francisco	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Doses	Dose Cachaça Seleta	0582		5	2025-07-31T20:19:18-0300			2025-07-31T20:22:09-0300			171				205		Shot e Dose	Francisco	Francisco		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Doses	Dose Cachaça Seleta	0582		6	2025-07-31T20:52:20-0300			2025-07-31T20:55:05-0300			165				205		Shot e Dose	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Drinks Classicos	Fitzgerald	0584		1	2025-07-31T19:48:18-0300			2025-07-31T19:51:30-0300			192				35		Batidos	Francisco	Francisco		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Água com Gás 500ml	0584		2	2025-07-31T19:48:55-0300			2025-07-31T19:49:33-0300			38				85		Bar	Francisco	Francisco		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Drinks Classicos	Fitzgerald	0584		3	2025-07-31T20:47:41-0300			2025-07-31T20:54:57-0300			436				35		Batidos	Matheus A	Matheus A		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Drinks Classicos	Fitzgerald	0584		4	2025-07-31T21:50:20-0300			2025-07-31T21:52:51-0300			151				35		Batidos	Kamilla	Kamilla		mafe				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Drinks Classicos	Fitzgerald	0584		5	2025-07-31T22:37:02-0300			2025-07-31T22:41:03-0300			241				35		Batidos	Simão	Simão		mafe				2025	2025-07	2025-07-31	5	Thursday	22:00	1
Drinks Classicos	Fitzgerald	0584		6	2025-07-31T23:20:44-0300			2025-07-31T23:22:58-0300			134				35		Batidos	Matheus A	Matheus A		mafe				2025	2025-07	2025-07-31	5	Thursday	23:00	1
Drinks Classicos	Fitzgerald	0584		7	2025-07-31T23:55:35-0300			2025-07-31T23:57:41-0300			126				35		Batidos	Matheus A	Matheus A		mafe				2025	2025-07	2025-07-31	5	Thursday	23:00	1
Drinks sem Álcool	Carmem Miranda	0585		1	2025-07-31T19:53:58-0300			2025-07-31T19:57:11-0300			193				56		Montados	Kamilla	Kamilla		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Água com Gás 500ml	0585		2	2025-07-31T19:54:06-0300			2025-07-31T19:55:30-0300			84				85		Bar	Kamilla	Kamilla		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Moscow Mule	0588		1	2025-07-31T19:48:33-0300			2025-07-31T19:51:30-0300			177				159		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Happy Hour	[HH] Filé Mignon na chapa com Queijo Mussarela	0588		2	2025-07-31T19:53:03-0300	2025-07-31T19:55:24-0300	2025-07-31T20:07:48-0300	2025-07-31T20:16:18-0300	141	885	1395	744	1254	510	290		Cozinha 1	Igor	Igor	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Happy Hour	[HH] Caipirinha Limão 	0587		1	2025-07-31T20:09:54-0300			2025-07-31T20:10:12-0300			18				158		Montados	Igor	Igor		mafe				2025	2025-07	2025-07-31	5	Thursday	20:00	2
Happy Hour	[HH] Caipirinha Limão 	0591		1	2025-07-31T19:52:27-0300			2025-07-31T19:55:33-0300			186				158		Montados	Kamilla	Kamilla		mafe				2025	2025-07	2025-07-31	5	Thursday	19:00	2
Happy Hour	[HH] Porção de Pastel de Misto	0591		2	2025-07-31T19:53:04-0300	2025-07-31T19:55:23-0300	2025-07-31T20:14:32-0300	2025-07-31T20:21:52-0300	139	1288	1728	1149	1589	440	379		Cozinha 2	Kamilla	Kamilla	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Drinks Classicos	Aperol Spritz	0591		3	2025-07-31T21:50:53-0300			2025-07-31T21:52:51-0300			118				23		Montados	Marra	Marra		mafe				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Spaten 600ml	0591		5	2025-07-31T23:49:47-0300			2025-08-01T01:41:26-0300			6699				121			mafe	mafe		Luan				2025	2025-07	2025-07-31	5	Thursday	23:00	1
Cervejas	Original 600ml	0590		1	2025-07-31T19:48:27-0300			2025-07-31T19:49:33-0300			66				109		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Bebidas Não Alcoólicas	Soda Limonada	0590		2	2025-07-31T19:48:41-0300			2025-07-31T19:49:33-0300			52				222		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	19:00	1
Pratos Para Compartilhar - P/ 4 Pessoas	Frango a Passarinho	0590		3	2025-07-31T20:13:14-0300	2025-07-31T20:14:13-0300		2025-07-31T20:36:45-0300	59		1411		1352		69		Cozinha 2	Marra	Marra	Cozinha1	cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Cervejas	Original 600ml	0590		4	2025-07-31T20:34:59-0300			2025-07-31T20:35:19-0300			20				109		Bar	Nayara	Nayara		cerva				2025	2025-07	2025-07-31	5	Thursday	20:00	1
Bebidas Não Alcoólicas	Guaraná Zero Lata	0590		5	2025-07-31T21:13:01-0300			2025-07-31T21:14:40-0300			99				106		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Original 600ml	0590		6	2025-07-31T21:13:09-0300			2025-07-31T21:14:40-0300			91				109		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
Cervejas	Original 600ml	0590		7	2025-07-31T21:42:00-0300			2025-07-31T21:42:10-0300			10				109		Bar	Marra	Marra		cerva				2025	2025-07	2025-07-31	5	Thursday	21:00	1
